iteration,current_cost,best_cost,temperature
818,23.483000,14.536000,6.634204
819,23.367000,14.536000,6.634204
820,23.367000,14.536000,6.634204
821,22.613000,14.536000,6.634204
822,22.613000,14.536000,6.634204
823,20.871000,14.536000,6.634204
824,23.294000,14.536000,6.634204
825,24.956000,14.536000,6.634204
826,23.294000,14.536000,6.634204
827,23.294000,14.536000,6.634204
828,23.554000,14.536000,6.634204
829,20.871000,14.536000,6.634204
830,21.598000,14.536000,6.634204
831,27.175000,14.536000,6.634204
832,25.412000,14.536000,6.634204
833,23.180000,14.536000,6.634204
834,24.868000,14.536000,6.634204
835,24.868000,14.536000,6.634204
836,20.532000,14.536000,6.634204
837,22.944000,14.536000,6.634204
838,22.944000,14.536000,6.634204
839,20.532000,14.536000,6.634204
840,26.494000,14.536000,6.634204
841,23.304000,14.536000,6.634204
842,26.494000,14.536000,6.634204
843,23.681000,14.536000,6.634204
844,22.207000,14.536000,6.634204
845,21.568000,14.536000,6.634204
846,21.636000,14.536000,6.634204
847,21.636000,14.536000,6.634204
848,21.837000,14.536000,6.634204
849,22.944000,14.536000,6.634204
850,21.183000,14.536000,6.634204
851,21.183000,14.536000,6.634204
852,21.262000,14.536000,6.634204
853,25.412000,14.536000,6.634204
854,25.412000,14.536000,6.634204
855,24.723000,14.536000,6.634204
856,25.020000,14.536000,6.634204
857,23.683000,14.536000,6.634204
858,24.956000,14.536000,6.634204
859,24.956000,14.536000,6.634204
860,20.871000,14.536000,6.634204
861,20.273000,14.536000,6.634204
862,22.347000,14.536000,6.634204
863,23.681000,14.536000,6.634204
864,25.458000,14.536000,6.634204
865,24.956000,14.536000,6.634204
866,24.956000,14.536000,6.634204
867,20.767000,14.536000,6.634204
868,20.767000,14.536000,6.634204
869,21.465000,14.536000,6.634204
870,21.734000,14.536000,6.634204
871,21.465000,14.536000,6.634204
872,21.465000,14.536000,6.634204
873,20.767000,14.536000,6.634204
874,20.767000,14.536000,6.634204
875,16.684000,14.536000,6.634204
876,20.871000,14.536000,6.634204
877,19.916000,14.536000,6.634204
878,22.599000,14.536000,6.634204
879,22.139000,14.536000,6.634204
880,21.568000,14.536000,6.634204
881,21.183000,14.536000,6.634204
882,21.568000,14.536000,6.634204
883,21.183000,14.536000,6.634204
884,14.536000,14.536000,6.634204
885,14.536000,14.536000,6.634204
886,21.465000,14.536000,6.634204
887,14.536000,14.536000,6.634204
888,14.536000,14.536000,6.634204
889,14.536000,14.536000,6.634204
890,21.183000,14.536000,6.634204
891,20.941000,14.536000,6.634204
892,18.923000,14.536000,6.634204
893,14.536000,14.536000,6.634204
894,14.536000,14.536000,6.634204
895,16.684000,14.536000,6.634204
896,16.684000,14.536000,6.634204
897,14.536000,14.536000,6.634204
898,14.536000,14.536000,6.634204
899,14.536000,14.536000,6.634204
900,15.122000,14.536000,6.634204
901,23.304000,14.536000,6.302494
902,26.494000,14.536000,6.302494
903,25.020000,14.536000,6.302494
904,23.913000,14.536000,6.302494
905,24.678000,14.536000,6.302494
906,24.069000,14.536000,6.302494
907,24.335000,14.536000,6.302494
908,24.420000,14.536000,6.302494
909,21.230000,14.536000,6.302494
910,22.207000,14.536000,6.302494
911,21.230000,14.536000,6.302494
912,21.230000,14.536000,6.302494
913,22.207000,14.536000,6.302494
914,19.921000,14.536000,6.302494
915,21.663000,14.536000,6.302494
916,21.663000,14.536000,6.302494
917,21.465000,14.536000,6.302494
918,23.367000,14.536000,6.302494
919,22.613000,14.536000,6.302494
920,22.185000,14.536000,6.302494
921,24.420000,14.536000,6.302494
922,24.420000,14.536000,6.302494
923,24.335000,14.536000,6.302494
924,22.613000,14.536000,6.302494
925,22.613000,14.536000,6.302494
926,21.262000,14.536000,6.302494
927,21.837000,14.536000,6.302494
928,21.183000,14.536000,6.302494
929,20.312000,14.536000,6.302494
930,24.148000,14.536000,6.302494
931,23.683000,14.536000,6.302494
932,21.296000,14.536000,6.302494
933,20.273000,14.536000,6.302494
934,19.308000,14.536000,6.302494
935,18.329000,14.536000,6.302494
936,20.871000,14.536000,6.302494
937,23.554000,14.536000,6.302494
938,24.976000,14.536000,6.302494
939,26.017000,14.536000,6.302494
940,24.606000,14.536000,6.302494
941,24.606000,14.536000,6.302494
942,21.527000,14.536000,6.302494
943,22.347000,14.536000,6.302494
944,23.294000,14.536000,6.302494
945,21.262000,14.536000,6.302494
946,17.374000,14.536000,6.302494
947,23.683000,14.536000,6.302494
948,23.683000,14.536000,6.302494
949,23.683000,14.536000,6.302494
950,24.148000,14.536000,6.302494
951,25.757000,14.536000,6.302494
952,26.494000,14.536000,6.302494
953,27.018000,14.536000,6.302494
954,24.335000,14.536000,6.302494
955,23.304000,14.536000,6.302494
956,23.913000,14.536000,6.302494
957,23.913000,14.536000,6.302494
958,23.304000,14.536000,6.302494
959,24.069000,14.536000,6.302494
960,24.678000,14.536000,6.302494
961,24.533000,14.536000,6.302494
962,21.465000,14.536000,6.302494
963,21.663000,14.536000,6.302494
964,21.230000,14.536000,6.302494
965,22.185000,14.536000,6.302494
966,24.420000,14.536000,6.302494
967,23.683000,14.536000,6.302494
968,21.262000,14.536000,6.302494
969,21.262000,14.536000,6.302494
970,21.837000,14.536000,6.302494
971,21.183000,14.536000,6.302494
972,21.568000,14.536000,6.302494
973,23.342000,14.536000,6.302494
974,22.757000,14.536000,6.302494
975,25.556000,14.536000,6.302494
976,23.074000,14.536000,6.302494
977,22.770000,14.536000,6.302494
978,21.161000,14.536000,6.302494
979,22.770000,14.536000,6.302494
980,20.532000,14.536000,6.302494
981,21.262000,14.536000,6.302494
982,21.527000,14.536000,6.302494
983,21.837000,14.536000,6.302494
984,21.837000,14.536000,6.302494
985,22.944000,14.536000,6.302494
986,20.532000,14.536000,6.302494
987,21.527000,14.536000,6.302494
988,22.347000,14.536000,6.302494
989,22.347000,14.536000,6.302494
990,23.304000,14.536000,6.302494
991,24.606000,14.536000,6.302494
992,23.952000,14.536000,6.302494
993,24.606000,14.536000,6.302494
994,25.186000,14.536000,6.302494
995,24.463000,14.536000,6.302494
996,19.618000,14.536000,6.302494
997,19.618000,14.536000,6.302494
998,22.757000,14.536000,6.302494
999,23.342000,14.536000,6.302494
1000,23.342000,14.536000,6.302494
1001,24.463000,14.536000,5.987369
1002,22.613000,14.536000,5.987369
1003,24.335000,14.536000,5.987369
1004,23.483000,14.536000,5.987369
1005,22.650000,14.536000,5.987369
1006,21.761000,14.536000,5.987369
1007,21.161000,14.536000,5.987369
1008,25.073000,14.536000,5.987369
1009,25.566000,14.536000,5.987369
1010,22.344000,14.536000,5.987369
1011,22.344000,14.536000,5.987369
1012,19.607000,14.536000,5.987369
1013,19.607000,14.536000,5.987369
1014,22.344000,14.536000,5.987369
1015,22.599000,14.536000,5.987369
1016,22.344000,14.536000,5.987369
1017,23.385000,14.536000,5.987369
1018,22.344000,14.536000,5.987369
1019,22.599000,14.536000,5.987369
1020,23.554000,14.536000,5.987369
1021,22.599000,14.536000,5.987369
1022,25.412000,14.536000,5.987369
1023,26.682000,14.536000,5.987369
1024,27.175000,14.536000,5.987369
1025,22.376000,14.536000,5.987369
1026,20.532000,14.536000,5.987369
1027,20.532000,14.536000,5.987369
1028,23.304000,14.536000,5.987369
1029,22.347000,14.536000,5.987369
1030,20.273000,14.536000,5.987369
1031,23.683000,14.536000,5.987369
1032,24.420000,14.536000,5.987369
1033,24.678000,14.536000,5.987369
1034,22.173000,14.536000,5.987369
1035,21.568000,14.536000,5.987369
1036,19.618000,14.536000,5.987369
1037,19.618000,14.536000,5.987369
1038,21.262000,14.536000,5.987369
1039,23.294000,14.536000,5.987369
1040,24.335000,14.536000,5.987369
1041,22.387000,14.536000,5.987369
1042,23.342000,14.536000,5.987369
1043,22.757000,14.536000,5.987369
1044,22.919000,14.536000,5.987369
1045,23.768000,14.536000,5.987369
1046,24.723000,14.536000,5.987369
1047,19.921000,14.536000,5.987369
1048,19.921000,14.536000,5.987369
1049,19.921000,14.536000,5.987369
1050,19.916000,14.536000,5.987369
1051,21.296000,14.536000,5.987369
1052,23.248000,14.536000,5.987369
1053,22.987000,14.536000,5.987369
1054,24.595000,14.536000,5.987369
1055,24.595000,14.536000,5.987369
1056,24.595000,14.536000,5.987369
1057,22.987000,14.536000,5.987369
1058,23.342000,14.536000,5.987369
1059,22.987000,14.536000,5.987369
1060,25.186000,14.536000,5.987369
1061,23.913000,14.536000,5.987369
1062,20.312000,14.536000,5.987369
1063,18.923000,14.536000,5.987369
1064,20.767000,14.536000,5.987369
1065,24.956000,14.536000,5.987369
1066,24.533000,14.536000,5.987369
1067,21.734000,14.536000,5.987369
1068,21.734000,14.536000,5.987369
1069,22.757000,14.536000,5.987369
1070,21.018000,14.536000,5.987369
1071,22.185000,14.536000,5.987369
1072,22.185000,14.536000,5.987369
1073,22.185000,14.536000,5.987369
1074,24.420000,14.536000,5.987369
1075,24.295000,14.536000,5.987369
1076,22.376000,14.536000,5.987369
1077,24.956000,14.536000,5.987369
1078,25.458000,14.536000,5.987369
1079,21.568000,14.536000,5.987369
1080,22.207000,14.536000,5.987369
1081,20.562000,14.536000,5.987369
1082,19.607000,14.536000,5.987369
1083,19.618000,14.536000,5.987369
1084,21.262000,14.536000,5.987369
1085,21.262000,14.536000,5.987369
1086,17.374000,14.536000,5.987369
1087,17.374000,14.536000,5.987369
1088,17.374000,14.536000,5.987369
1089,18.329000,14.536000,5.987369
1090,18.329000,14.536000,5.987369
1091,24.335000,14.536000,5.987369
1092,23.294000,14.536000,5.987369
1093,23.294000,14.536000,5.987369
1094,19.916000,14.536000,5.987369
1095,19.916000,14.536000,5.987369
1096,17.374000,14.536000,5.987369
1097,23.640000,14.536000,5.987369
1098,23.524000,14.536000,5.987369
1099,23.524000,14.536000,5.987369
1100,21.663000,14.536000,5.987369
1101,25.073000,14.536000,5.688001
1102,26.682000,14.536000,5.688001
1103,25.073000,14.536000,5.688001
1104,25.566000,14.536000,5.688001
1105,27.018000,14.536000,5.688001
1106,26.286000,14.536000,5.688001
1107,23.248000,14.536000,5.688001
1108,23.248000,14.536000,5.688001
1109,22.185000,14.536000,5.688001
1110,21.230000,14.536000,5.688001
1111,21.837000,14.536000,5.688001
1112,23.997000,14.536000,5.688001
1113,21.230000,14.536000,5.688001
1114,25.073000,14.536000,5.688001
1115,21.183000,14.536000,5.688001
1116,21.183000,14.536000,5.688001
1117,25.020000,14.536000,5.688001
1118,23.683000,14.536000,5.688001
1119,23.683000,14.536000,5.688001
1120,24.956000,14.536000,5.688001
1121,25.556000,14.536000,5.688001
1122,25.701000,14.536000,5.688001
1123,25.556000,14.536000,5.688001
1124,24.533000,14.536000,5.688001
1125,24.956000,14.536000,5.688001
1126,20.767000,14.536000,5.688001
1127,20.767000,14.536000,5.688001
1128,20.767000,14.536000,5.688001
1129,20.767000,14.536000,5.688001
1130,24.678000,14.536000,5.688001
1131,23.128000,14.536000,5.688001
1132,22.944000,14.536000,5.688001
1133,24.976000,14.536000,5.688001
1134,21.598000,14.536000,5.688001
1135,24.976000,14.536000,5.688001
1136,23.681000,14.536000,5.688001
1137,23.027000,14.536000,5.688001
1138,16.684000,14.536000,5.688001
1139,16.684000,14.536000,5.688001
1140,20.767000,14.536000,5.688001
1141,18.923000,14.536000,5.688001
1142,14.536000,14.536000,5.688001
1143,18.923000,14.536000,5.688001
1144,18.923000,14.536000,5.688001
1145,18.923000,14.536000,5.688001
1146,21.262000,14.536000,5.688001
1147,22.613000,14.536000,5.688001
1148,23.640000,14.536000,5.688001
1149,23.385000,14.536000,5.688001
1150,24.463000,14.536000,5.688001
1151,20.573000,14.536000,5.688001
1152,17.379000,14.536000,5.688001
1153,17.379000,14.536000,5.688001
1154,17.379000,14.536000,5.688001
1155,17.379000,14.536000,5.688001
1156,19.921000,14.536000,5.688001
1157,17.379000,14.536000,5.688001
1158,19.921000,14.536000,5.688001
1159,19.916000,14.536000,5.688001
1160,23.524000,14.536000,5.688001
1161,24.335000,14.536000,5.688001
1162,23.952000,14.536000,5.688001
1163,23.180000,14.536000,5.688001
1164,24.868000,14.536000,5.688001
1165,24.420000,14.536000,5.688001
1166,24.420000,14.536000,5.688001
1167,24.420000,14.536000,5.688001
1168,22.944000,14.536000,5.688001
1169,20.532000,14.536000,5.688001
1170,18.923000,14.536000,5.688001
1171,24.885000,14.536000,5.688001
1172,23.385000,14.536000,5.688001
1173,23.952000,14.536000,5.688001
1174,20.941000,14.536000,5.688001
1175,21.183000,14.536000,5.688001
1176,22.185000,14.536000,5.688001
1177,23.248000,14.536000,5.688001
1178,23.248000,14.536000,5.688001
1179,23.913000,14.536000,5.688001
1180,24.420000,14.536000,5.688001
1181,26.286000,14.536000,5.688001
1182,26.017000,14.536000,5.688001
1183,24.606000,14.536000,5.688001
1184,24.606000,14.536000,5.688001
1185,23.953000,14.536000,5.688001
1186,21.837000,14.536000,5.688001
1187,21.837000,14.536000,5.688001
1188,21.636000,14.536000,5.688001
1189,24.533000,14.536000,5.688001
1190,23.554000,14.536000,5.688001
1191,23.294000,14.536000,5.688001
1192,19.916000,14.536000,5.688001
1193,17.374000,14.536000,5.688001
1194,17.374000,14.536000,5.688001
1195,17.374000,14.536000,5.688001
1196,17.374000,14.536000,5.688001
1197,18.329000,14.536000,5.688001
1198,21.262000,14.536000,5.688001
1199,22.613000,14.536000,5.688001
1200,22.185000,14.536000,5.688001
1201,22.185000,14.536000,5.403601
1202,14.536000,14.536000,5.403601
1203,14.536000,14.536000,5.403601
1204,18.329000,14.536000,5.403601
1205,14.536000,14.536000,5.403601
1206,15.122000,14.536000,5.403601
1207,15.122000,14.536000,5.403601
1208,15.122000,14.536000,5.403601
1209,15.122000,14.536000,5.403601
1210,15.122000,14.536000,5.403601
1211,20.532000,14.536000,5.403601
1212,22.376000,14.536000,5.403601
1213,23.074000,14.536000,5.403601
1214,23.953000,14.536000,5.403601
1215,27.175000,14.536000,5.403601
1216,25.566000,14.536000,5.403601
1217,25.412000,14.536000,5.403601
1218,19.916000,14.536000,5.403601
1219,20.871000,14.536000,5.403601
1220,16.684000,14.536000,5.403601
1221,21.161000,14.536000,5.403601
1222,23.952000,14.536000,5.403601
1223,23.180000,14.536000,5.403601
1224,23.180000,14.536000,5.403601
1225,23.248000,14.536000,5.403601
1226,21.296000,14.536000,5.403601
1227,22.770000,14.536000,5.403601
1228,17.270000,14.536000,5.403601
1229,19.916000,14.536000,5.403601
1230,23.294000,14.536000,5.403601
1231,23.554000,14.536000,5.403601
1232,21.161000,14.536000,5.403601
1233,18.923000,14.536000,5.403601
1234,18.923000,14.536000,5.403601
1235,18.923000,14.536000,5.403601
1236,20.312000,14.536000,5.403601
1237,21.183000,14.536000,5.403601
1238,23.027000,14.536000,5.403601
1239,21.761000,14.536000,5.403601
1240,21.183000,14.536000,5.403601
1241,21.262000,14.536000,5.403601
1242,22.613000,14.536000,5.403601
1243,23.304000,14.536000,5.403601
1244,22.987000,14.536000,5.403601
1245,23.248000,14.536000,5.403601
1246,22.139000,14.536000,5.403601
1247,22.207000,14.536000,5.403601
1248,22.207000,14.536000,5.403601
1249,25.020000,14.536000,5.403601
1250,24.595000,14.536000,5.403601
1251,26.017000,14.536000,5.403601
1252,26.494000,14.536000,5.403601
1253,23.681000,14.536000,5.403601
1254,24.069000,14.536000,5.403601
1255,23.524000,14.536000,5.403601
1256,24.479000,14.536000,5.403601
1257,23.483000,14.536000,5.403601
1258,24.148000,14.536000,5.403601
1259,23.483000,14.536000,5.403601
1260,23.367000,14.536000,5.403601
1261,23.953000,14.536000,5.403601
1262,24.069000,14.536000,5.403601
1263,24.678000,14.536000,5.403601
1264,24.069000,14.536000,5.403601
1265,21.734000,14.536000,5.403601
1266,21.734000,14.536000,5.403601
1267,24.069000,14.536000,5.403601
1268,23.681000,14.536000,5.403601
1269,23.027000,14.536000,5.403601
1270,22.344000,14.536000,5.403601
1271,22.599000,14.536000,5.403601
1272,19.916000,14.536000,5.403601
1273,17.270000,14.536000,5.403601
1274,16.684000,14.536000,5.403601
1275,16.684000,14.536000,5.403601
1276,23.027000,14.536000,5.403601
1277,21.761000,14.536000,5.403601
1278,22.347000,14.536000,5.403601
1279,23.294000,14.536000,5.403601
1280,19.607000,14.536000,5.403601
1281,23.294000,14.536000,5.403601
1282,23.294000,14.536000,5.403601
1283,27.018000,14.536000,5.403601
1284,18.329000,14.536000,5.403601
1285,20.871000,14.536000,5.403601
1286,19.916000,14.536000,5.403601
1287,20.871000,14.536000,5.403601
1288,20.871000,14.536000,5.403601
1289,20.871000,14.536000,5.403601
1290,21.598000,14.536000,5.403601
1291,23.953000,14.536000,5.403601
1292,24.533000,14.536000,5.403601
1293,25.556000,14.536000,5.403601
1294,23.074000,14.536000,5.403601
1295,23.074000,14.536000,5.403601
1296,23.640000,14.536000,5.403601
1297,23.524000,14.536000,5.403601
1298,22.173000,14.536000,5.403601
1299,21.262000,14.536000,5.403601
1300,21.262000,14.536000,5.403601
1301,21.262000,14.536000,5.133421
1302,18.923000,14.536000,5.133421
1303,20.767000,14.536000,5.133421
1304,20.767000,14.536000,5.133421
1305,16.684000,14.536000,5.133421
1306,26.481000,14.536000,5.133421
1307,24.479000,14.536000,5.133421
1308,23.128000,14.536000,5.133421
1309,18.329000,14.536000,5.133421
1310,18.329000,14.536000,5.133421
1311,19.056000,14.536000,5.133421
1312,17.379000,14.536000,5.133421
1313,14.536000,14.536000,5.133421
1314,16.684000,14.536000,5.133421
1315,16.684000,14.536000,5.133421
1316,14.536000,14.536000,5.133421
1317,14.536000,14.536000,5.133421
1318,15.122000,14.536000,5.133421
1319,15.122000,14.536000,5.133421
1320,19.056000,14.536000,5.133421
1321,21.598000,14.536000,5.133421
1322,19.056000,14.536000,5.133421
1323,21.598000,14.536000,5.133421
1324,17.270000,14.536000,5.133421
1325,17.270000,14.536000,5.133421
1326,15.122000,14.536000,5.133421
1327,15.122000,14.536000,5.133421
1328,15.122000,14.536000,5.133421
1329,17.374000,14.536000,5.133421
1330,17.374000,14.536000,5.133421
1331,19.916000,14.536000,5.133421
1332,21.296000,14.536000,5.133421
1333,21.761000,14.536000,5.133421
1334,21.296000,14.536000,5.133421
1335,19.916000,14.536000,5.133421
1336,17.270000,14.536000,5.133421
1337,16.684000,14.536000,5.133421
1338,16.684000,14.536000,5.133421
1339,16.684000,14.536000,5.133421
1340,19.921000,14.536000,5.133421
1341,19.916000,14.536000,5.133421
1342,19.916000,14.536000,5.133421
1343,23.524000,14.536000,5.133421
1344,23.640000,14.536000,5.133421
1345,22.919000,14.536000,5.133421
1346,19.308000,14.536000,5.133421
1347,17.374000,14.536000,5.133421
1348,22.173000,14.536000,5.133421
1349,22.173000,14.536000,5.133421
1350,22.599000,14.536000,5.133421
1351,22.613000,14.536000,5.133421
1352,19.916000,14.536000,5.133421
